,text,Adults,Chickenpox vaccines,Diphtheria,General immunization,HPV vaccines,Hepatitis A vaccine,Hepatitis B vaccine,Immunization records,Infants & young children,Influenza vaccines,Measles,Meningococcal vaccines,Other,Pneumococcal vaccines,Pregnancy,Rotavirus Vaccines,School-age children & teens,Shingles vaccines,TB skin test,Travel vaccines,Vaccine Schedules,Vaccine ingredients,Vaccine safety,Where to get immunized,mumps and rubella vaccines,tetanus and pertussis vaccines
371,"My husband is 28.I notice he just has DTap given 4 times in infancy with an Hib at 18 months.It does not specify if he got the Hib with Dtap. Can I assume he did?Does he need itnow
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,"I go to Peru in 9 days. I got my first twinrix shot today. should follow the accelerated dosing schedule or the normal dosing schedule. Will I be protected after only one shot?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
373,"Hello. I would like my child to be immunized but I do not like the lack of choice that we have regarding brands of vaccines. Can we bring different brands of vaccines in?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
374,"Our daughter was born two weeks ago and our family doctor advised that we should have received a Child Health Passport. When should we receive this? Is it sent in the mail to us?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
375,"What percentage of babies mount an immune response at each round of scheduled vaccinations? Can titers be checked after the schedule is complete to ensure my child is protected?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,"our family dr has retired and we have not yet found a new 1, but our kids r overdue for some of their vaccinations. Is it possible to have them done at a clinic or community health nurse?
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,"My son did not get chicken pox as a child. He had the vaccination at school at about age 12. Does he need a booster vaccination now that he is almost 23?
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,"We have a 16 year old son and we have never had the HVP shot. Should we, or is it too late
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,"how do you find out what vaccines your child has received?
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,"I believe i had my Hep B shots in 2008 but my GP does not have a record. They suggested I contact you as you track immunizations. Can you assist?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,"Do first responders (fire fighter) require a flu shot to administer first aid on scene?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,"I'm 44 and want to get the HPV vaccine. How much is it for me to get?
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,"How many vaccines can you get in one visit to the doctor? (Example DTP and MMR vaccinations during one visit)
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
384,"hi there i am wondering where i can go to get the chicken pox booster and the MMR booster for adults?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,"Do you have to wait 4 weeks after a varicella vaccination to take Dukoral?
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
386,"Does it cost money for the 2 month vaccinations? And for the rest does it cost money?
",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
387,"Does adacel vaccine require a prescription by my doctor or can my pharmacist fill it without a prescription
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
388,"How can I download an electronic copy of my child's immunization record?
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,"where can I get a flu shot if all the pharmacies in my town and my doctor's office are out of stock?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,"My daughter is 4. Years ago I read that it's better to get the 4-6 vaccines either early (4) or late (6) but I can't recall which it was or the reason. Can you shed some light?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
391,"If I am not comfortable with the vaccine schedule Can we adjust it so that my baby is not receiving so much all at once I don't agree with giving so many vaccinations all at once, babies brains and bodies are still developing and injecting chemicals into them just seems wrong to me.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
392,"Can I get a free flu shot in Kelowna if my Health Card is from Ontario
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,"Does immunizebc recommend/mandate specific vaccination requirements prior to Kindergarten Registration, especially in public Education? Who's jurisdiction is this decision?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,"Do I need to get a booster if I completed the Hep A and Hep B series in 1996? I am travelling to Nepal and India in Sept 2018.
",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
395,"Is the vaccine available now?is the vaccine available now in nanaimo
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,"My baby 6 months vaccine is due. He is on amoxicillin antibiotics for cough cold. Can I still give him vaccine
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
397,"Hi I am 31 yo. I work as a Care aide at a seniors facility and I am also in nursing school. I need Hep B and Varicella vaccines. I can get those for free right? Thanks
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,"Had gamma goblin shot 1965 for measles should i get booster
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
399,"Does the West Vancouver clinic offer a measles vaccination for adults?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
400,"I want to enroll in an MD program, but I have VAX sensitivities. Is there exemptions to this? I don't think risking my health for flu shots would prevent me from providing medical care to others...
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
401,"I had a monkey bite in Bali, had 2 rabies shots there, but need to have one more now at home, where do I get the third shot ?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
402,"I'm required to demonstrate proof of immunity to MMR for university. Where can I book a titer test to prove that I am immune to measles, mumps, and rubella? And would MSP cover it?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
403,"When I searched HPV I found that you do not mention of the fact that HPV virus causes 70% of Oropharyngeal Cancers. Will you correct this and update your information?
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,"Hello, I'm looking for information on what the vaccine schedule was for young children in 2001-2003. We can't find the records for my daughter and now live out of province.
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,"What vaccinations does a 3 year old boy need before traveling to Nairobi Kenya?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
406,"Is there any danger of tetanus and diphtheria vaccine on cephalosporin allergic patient???
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
407,"Can I get a free flu shot from a pharmacy if I am eligible for a free shot?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,"does the newly born infant acquire immunity against whooping cough from mother or not and why
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
409,"How do I get my childs immunization record? He was born in BC and has had all his vaccines here?
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,"How much does the pneumonia vaccine cost, please? How much does the meningitis vaccine cost? Thanks.
",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
411,"Hello, I need to submit an immunization record to my school, and it seems like some of antibodies I have are weak, so I was wondering where I could get vaccinated. Thank you!
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,"Can you get the flu shot just a few days after getting a tattoo?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,"I am being hired by Interior Health and I require records of my school age immunizations. I am from Burnaby originally and was born in 1964. I know I had all required immunizations. Where can I find copies? I have lived in Kelowna for 10 years.
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,"Was born in 1960s, and was immunized then. Can I contract the measles again? I very recently went through a viral infection for about 4 days and have rashes on my tummy and back. I also have a chronic health condition.
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
415,"Hello, I'm from France and my immunization record is in French. Do I have to have it translated in English? If yes, can I do it myself? Thanks
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,"Can a senior get her ears cleaned of wax at this location
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
417,"I m RN and want to start immunization and travel clinic. Can you advice what is the Procedure for that.
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
418,"I'm a registered nurse. Does this mean my spouse and any of our children are eligible for free influenza vaccine each year?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,"My husband and I are permanent residents in BC. My daughter (9m old) was born in Denmark and not a Canadian citizen. We are living in BC. My daughter's PR application is in process and I believe she will get it early 2020. Can she get free vaccination now? She didn't have Hepatitis B vaccination.
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,"Can I take my child in early to get his 4year kindergarten entry shots if we're moving provinces
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
421,"My 18 months old daughter got her immunization on her left arm. But it start swelling. Please let me know why is this happening. ?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,"Hello - I am a 2nd yr medical student here, and I was told I need a 2nd TB test before 4th year. I was wondering if this was covered, and where I could book it. My first was negative, but it is my understanding I need 2 sequentially negative tests for certain situations. Thank you.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
423,"When will a Dengue Fever vaccine be approved for use in Canada? One has been approved in Mexico and Brazil (Dengvaxia).
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
424,"My son born in 2004 had MMR immunizations on May 2005 and another dose November 2005 as per the recommendations on his Child Health Passport. (2nd dose 12 months after 3rd immunization). His 3rd immunization was November, 2004. Does he need another dose? Thanks
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
425,"My daughter born 1997 up to date on her vaccinations from school is away in Dublin there is a mumps breakout they want everyone up to date on their boosters.Does she need it Is she still covered from elementary school?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
426,"If a child did not vaccine, no immunization record to school for registration when they first arrived in Canada. Would the child be able to accept by any public/ private school?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
427,"Can I get a flu shot if I am allergic to eggs?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,"Can rabies vaccine decrease or demage the white blood cell
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
429,"Would hotel housekeepers be considered High Risk for Hepatitis B?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,"Is it possible to only get the measles vaccine without the mumps, rubella and varicella portion for a 6 year old? He has had very bad reactions to other vaccines.
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
431,"My son was immunized for meningitis (Menjugate) in October, 2014. Should he have another dose of the vaccine at this time?
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,"Will it be an issue to revaccinate against tetanus if you are unsure if your child has already had shot
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,"Is it too early to get a flu shot?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,"What percent of girls were vaccinated against HPV last year?
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,"I'm trying to find out what vaccines I received as a child/teenager. What was the BC immunization schedule like for the years 2000-2008?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
436,"Are the kindergarten entry immunizations given during one visit or do they need to be brought back for a second appointment 3 months later?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,"We moved from Alberta to BC since 2010 and my son currently 11 yrs old. According to his record, he only received MMR and Varicella 1 time and I would like to book appointment.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
438,"Are immunizations required by law in B.C. in 2019?
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,"Is it okay to administer a Measles Vaccine despite the 2 year old patient having a pneumonia without any record of the said vaccine?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
440,"Where do I find my immunization history if I took all my immunizations at Kitsilano Secondary School?
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,"What are the 2019 date(s) for immunization at Park Drive in Clearwater, B.C.?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,"Please let us know when the flu shot will be available at superstore Seymour pharmacy north Vancouver for fall 2018? Thank you , Regards,
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,"Hello, I would like to know which vaccine is used for MMR in BC's Health units. Is it the M-M-M-II or the Priorix and do parents have a choice over these two. Thank you.
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
444,"My infant is a few days over 20 weeks and has not yet been immunized with rotavirus. Can my infant still begin the first set of immunizations for rotavirus? Can I purchase it?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,"Born in 1971 in Victoria BC and lived here all my life. In Feb I am traveling to Western Washington. Don't have access to vacc records. Do I need a MMR booster? Where get?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
446,"Is there blood fractions in allergy vacines
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
447,"I have a friend who does not live in Canada but wants to have her child take immunization in BC. Is her child allowed to be immunized in BC? And where can she find the information?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
448,"I am 65 and last week I received the first dose of the Shingrix vaccine. I would also like to get the Prevnar 13 vaccine. Could you please tell me if I can go ahead now and have the Prevnar 13 vaccine or do you advise a waiting period? Thank you, 
",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
449,"My daughter got 2 shot of HPV in 2014 when she was in grade 6. She didn't get the third shot from the school nurse last year. Where can she get the third shot to finish the whole series?
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,"We are newcomers. We did not take any vaccines, except BCG.Now to go to day care, they are asking for health passport and immunize records. can we take vaccines now? she is 3 yrs.
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,"The nurse gave 1 shot of influenza and 1 shot of ipv booster (polio). Now my 2 year old son is suffering from a high grade fever (101.8 farenheit). What can we do? Is it normal for toddlers to have high grade fever after vaccination for 3 straight days?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,"My daughter is due for her 2nd dose of chickenpox vax, her first dose was in Melbourne where we used to live. Will I be able to get her 2nd dose here?
",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,"Why is Hepatitis B vaccine given to infants now instead of in grade 6
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,"Are there health units open on weekends? Weekdays just don't work for our family, the cost of taking a day off work to take our kids to an appointment is unfortunately just not an option right now.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
455,"When is the flu vaccine available in bc for the 19/20 season?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,"Is it OK to get the Shingrix vacinne and the flu shot at the same time? If not, how far apart should they be?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
457,"hi, I am need to get a copy of my immunization records from my early childhood. I am now an Alberta resident so I do not remember/have BC health care number. Who should I contact?
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,"Can you please provide a link to the new Regulation ""Vaccination Status Reporting Regulation""
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
459,"Is it safe to have a flu shot if one had a recent (two months ago) heart attack? Currently taking many mandatory pills daily after the insertion of stent.
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,"My son is 2 1\2 and was called for immunization. According to immunization bc he is not due until he is 4
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,"Am I able to get my 6 month old daughter a MMR shot?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462,"I am pregnant. Where can i get a tdap vaccine in richmond bc? What is the cost?
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
463,"Dog bite
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
464,"Is the Tdap vaccine live?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
465,"Hi, I work as a temp at a medical office and do not have my Hep B shots. I was not vaccinated as a child, and am born before 1980. Where would I go to get them free of cost?
",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,"I am a care aide working for a contracted company by FHA. I had TB skin test 5 yrs ago. Need another, is this covered.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
467,"If a person takes every year rabies vaccine post exposure course can his immune system demage or white blood cell demage?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
468,"Does my 13 year old son need a prescription to receive the HPV vaccine at my pharmacy? He did not receive the vaccine in grade 6.
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
469,"where can I get another yellow vaccination book?
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,"Planning a week trip to a resort in Cuba and taking two day trips to Havana. What vaccinations would you recommend? I have had flu, tetanus, pneumonia, hep A,and shingles.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
471,"did the MMR vaccine vacinate against measles in 1996
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
472,"I have a very bad case of Shingles.Why the chickenpox vaccine if it doesn't prevent Shingles in the future?Second question is why is the Shingles vaccine so costly?
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,"My son was born in Vanc, BC in 2005. We moved to Ontario when he was 5. He was up-to-date but record has MMR (not MMRV). Did he get the Varicella (chicken pox)? Never went to school in BC.
",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,"Will taking Aleve help with the pain I am experiencing with Shingles?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
475,"Hi, my son's 10 yr Tetanus vacc is due next year. Is there a cost involved to receive his booster shot? Thank you & look forward to your reply.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,"How long is the flu shot effective? 3 months? 6 months?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
